NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA11,YTA12,YTA2,YTA3,YTA31,YTA32,YTA4,YTA5,YM,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
949996,36856.223113,16600,16600,0,1600,0,0,0,1600,0,0,0,0,0,0,0,1600,0,0,18656.223113,12000,0,12000,6656.2231131,2578.233104,0,4077.9900091,0,7,4
950002,60777.007256,15000,15000,0,36140,36140,36140,0,0,0,0,0,0,0,0,0,0,0,0,9637.0072558,9600,0,9600,37.007255837,37.007255837,0,0,0,9,5
950045,22083.239548,0,0,0,16082,9926,9926,0,6156,6156,0,6156,0,0,0,0,0,0,0,6001.2395481,6000,0,6000,1.2395481089,1.2395481089,0,0,0,4,2
950054,31068.175146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,6068.175146,6000,0,6000,68.175145989,68.175145989,0,0,0,6,3
950055,66859.595247,61000,61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5859.5952468,5400,0,5400,459.59524678,309.88702722,139.85198447,9.8562350957,0,9,5
950064,9602.4790962,0,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,3602.4790962,3600,0,3600,2.4790962178,2.4790962178,0,0,0,1,1
950067,40061.977405,4000,4000,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,30000,4861.9774054,4800,0,4800,61.977405444,61.977405444,0,0,0,7,4
950075,23097.3291,0,0,0,12240,12240,12240,0,0,0,0,0,0,0,0,0,0,0,0,10857.3291,10800,0,10800,57.329100036,57.329100036,0,0,0,4,2
950077,28610.352239,4285.7142857,4285.714,0,5714.2857143,0,0,0,5714.2857143,5714.2857143,5714.2857143,0,0,0,0,0,0,0,12000,6610.3522392,6000,0,6000,610.35223923,92.966108166,83.91119068,433.47494038,0,6,3
950079,36621.692092,16200,15000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,5421.6920919,5400,0,5400,21.692091905,21.692091905,0,0,0,7,4
950081,58027.889832,31692.913386,31692.91,0,3307.0866142,0,0,0,3307.0866142,3307.0866142,3307.0866142,0,0,0,0,0,0,0,20000,3027.8898324,3000,0,3000,27.88983245,27.88983245,0,0,0,9,5
950082,77354.943514,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,7354.9435136,7200,0,7200,154.94351361,154.94351361,0,0,0,10,5
950083,15620.142657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,620.14265677,600,0,600,20.142656769,20.142656769,0,0,0,2,1
950084,24021.692092,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.692091905,0,0,0,21.692091905,21.692091905,0,0,0,5,3
950087,14363.944916,0,0,0,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,0,0,7213.9449162,7200,0,7200,13.944916225,13.944916225,0,0,0,2,1
950090,22228.285314,0,0,0,19788,19788,19788,0,0,0,0,0,0,0,0,0,0,0,0,2440.2853135,2400,0,2400,40.285313539,40.285313539,0,0,0,4,2
950118,30660.42797,0,0,0,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,6660.4279703,6600,0,6600,60.427970308,60.427970308,0,0,0,6,3
950120,41658.878535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,6658.8785352,6600,0,6600,58.878535172,58.878535172,0,0,0,8,4
950123,38000,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
950130,37207.747176,30000,30000,0,600,0,0,0,600,0,0,0,0,0,0,0,600,0,0,6607.7471757,6600,0,6600,7.7471756805,7.7471756805,0,0,0,7,4
950156,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,1,1
950157,29304.648305,29700,29500,200,-400,0,0,0,-400,0,0,0,0,-400,0,400,0,0,0,4.6483054083,0,0,0,4.6483054083,4.6483054083,0,0,0,6,3
950159,17113.944916,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,5413.9449162,5400,0,5400,13.944916225,13.944916225,0,0,0,3,2
950162,24027.889832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,6027.8898324,6000,0,6000,27.88983245,27.88983245,0,0,0,5,3
950163,3002.1692092,0,0,0,3000,0,0,0,3000,3000,0,3000,0,0,0,0,0,0,0,2.1692091905,0,0,0,2.1692091905,2.1692091905,0,0,0,1,1
950168,63380.829502,18000,18000,0,2500,0,0,0,2500,0,0,0,0,0,0,0,2500,0,35000,7880.8295025,7800,0,7800,80.82950248,21.692091905,0,59.137410574,0,9,5
950171,10298.503548,0,0,0,5500,0,0,0,5500,0,0,0,0,0,0,0,500,5000,0,4798.5035481,4798.5035481,0,4798.5035481,0,0,0,0,0,1,1
950176,47229.439268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,7229.4392676,7200,0,7200,29.439267586,29.439267586,0,0,0,8,4
950184,27283.718644,10000,10000,0,13680,13680,13680,0,0,0,0,0,0,0,0,0,0,0,0,3603.7186443,3600,0,3600,3.7186443267,3.7186443267,0,0,0,5,3
950190,12600,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,2,1
950191,64340.285314,30000,30000,0,2100,0,0,0,2100,2100,2100,0,0,0,0,0,0,0,25000,7240.2853135,7200,0,7200,40.285313539,40.285313539,0,0,0,9,5
950192,64838.735878,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4838.7358784,4800,0,4800,38.735878403,38.735878403,0,0,0,9,5
950195,30000,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,0,15000,5400,5400,0,5400,0,0,0,0,0,6,3
950203,23830.988703,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,3030.9887027,3000,0,3000,30.988702722,30.988702722,0,0,0,4,2
950219,47000,18782.426778,18782.43,0,27917.573222,27700,27700,0,217.57322176,217.57322176,217.57322176,0,0,0,0,0,0,0,0,300,300,0,300,0,0,0,0,0,8,4
950220,26471.274016,0,0,0,20400,20400,20400,0,0,0,0,0,0,0,0,0,0,0,0,6071.2740163,6000,0,6000,71.274016261,71.274016261,0,0,0,5,3
950222,113874.83631,98000,98000,0,3354,3354,3354,0,0,0,0,0,0,0,0,0,0,0,0,12520.836314,12000,0,12000,520.83631438,1038.1215412,0,21.016,538.30122681,10,5
950224,25316.277995,19200,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6116.2779948,9000,0,9000,-2883.722005,5.1612453794,0,0,2888.8832505,5,3
950230,19205.577966,2400,2400,0,12600,12600,12600,0,0,0,0,0,0,0,0,0,0,0,0,4205.5779665,4200,0,4200,5.57796649,5.57796649,0,0,0,3,2
950241,18600,0,0,0,14400,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0,3,2
951005,98505.804082,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,9005.804082,7400,0,7400,1605.804082,15.184464334,0,1590.6196177,0,10,5
951009,92687.835337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,7687.8353367,9000,0,9000,-1312.164663,15.494351361,0,436.17467182,1763.8336865,10,5
951018,42647.777385,42000,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.77738531,300,0,300,347.77738531,347.77738531,0,0,0,8,4
951019,21070.517273,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.5172727,4800,0,4800,-2229.482727,31.38242529,0,0,2260.8651526,4,2
951034,56950.635271,46000,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10950.635271,13200,0,13200,-2249.364729,8.6986407624,0,523.15963538,2781.2230052,9,5
951045,22990.462624,0,0,0,14560,14560,14560,0,0,0,0,0,0,0,0,0,0,0,0,8430.4626241,8400,0,8400,30.462624067,30.462624067,0,0,0,4,2
951061,72072.170045,32000,28000,4000,15740,9740,6240,3500,6000,6000,0,6000,0,0,0,0,0,0,0,24332.170045,27500,0,27500,-3167.829955,61.977405444,0,0,3229.8073609,10,5
951063,30000,21600,21600,0,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
951067,64500.191871,28362.068966,28362.07,0,27537.931034,23400,23400,0,4137.9310345,4137.9310345,4137.9310345,0,0,0,0,0,0,0,0,8600.1918714,8400,0,8400,200.19187144,13.944916225,0,222.13370367,35.886748454,9,5
951070,63000,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,7200,7200,0,7200,0,0,0,0,0,9,5
951071,11003.839971,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.839970911,0,0,0,3.839970911,3.839970911,0,0,0,1,1
951073,56785.09632,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6785.0963196,8400,0,8400,-1614.90368,0,0,0,1614.9036804,9,5
951074,27846.483054,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,9046.4830541,9000,0,9000,46.483054083,46.483054083,0,0,0,5,3
951078,85600,76600,75600,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,9000,0,0,0,0,0,10,5
951096,48276.177511,20000,20000,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,7476.1775112,7200,0,7200,276.17751124,276.17751124,0,0,0,8,4
951111,16823.074365,0,0,0,16800,16800,16800,0,0,0,0,0,0,0,0,0,0,0,0,23.074364507,0,0,0,23.074364507,23.074364507,0,0,0,3,2
951125,199378.5364,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,105378.5364,100000,28000,72000,5378.5363985,929.66418053,0,7319.8120943,2870.9398763,10,5
951139,124211.74864,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,80000,26011.748641,23000,0,23000,3011.748641,2098.966727,0,912.78191397,0,10,5
951161,77470.198121,69000,69000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8470.1981206,7200,0,7200,1270.1981206,647.64761067,254.91046648,367.64004344,0,10,5
951163,57818.579871,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7818.5798706,9600,0,9600,-1781.420129,192.35103561,0,0,1973.771165,9,5
951167,37375.440276,22000,22000,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,7575.4402758,7200,0,7200,375.44027582,375.44027582,0,0,0,7,4
951173,73361.671138,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,23861.671138,24000,0,24000,-138.3288624,12.395481089,0,0,150.72434351,10,5
951184,40012.609328,29600,29600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10412.609328,13200,0,13200,-2787.390672,11.775707034,0,0,2799.1663794,7,4
951190,40005.887854,23200,23200,0,8400,0,0,0,8400,8400,8400,0,0,0,0,0,0,0,0,8405.8878535,8400,0,8400,5.8878535172,5.8878535172,0,0,0,7,4
951202,95197.528597,70000,65000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25197.528597,28000,7000,21000,-2802.471403,154.94351361,0,57.071953465,3014.4868701,10,5
951235,41209.965648,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7209.9656476,7200,0,7200,9.9656476008,9.9656476008,0,0,0,7,4
951236,36477.366985,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,6477.3669852,7200,0,7200,-722.6330148,30.988702722,0,0,753.62171753,7,4
951246,204030.9887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,54030.988703,54000,0,54000,30.988702722,30.988702722,0,0,0,10,5
951250,134201.52513,0,0,0,-10000,0,0,0,-10000,0,0,0,0,-10000,0,10000,0,0,104000,40201.525129,40900,12000,28900,-698.4748709,61.977405444,0,1392.7526309,2153.2049072,10,5
951262,39319.067097,35000,34000,1000,100,0,0,0,100,100,0,100,0,0,0,0,0,0,0,4219.0670967,6000,0,6000,-1780.932903,13.404519389,0,0,1794.3374227,7,4
951266,96937.241951,47400,47000,400,600,0,0,0,600,0,0,0,0,0,0,0,600,0,0,48937.241951,52300,5000,47300,-3362.758049,46.483054083,0,0,3409.2411031,10,5
951280,31141.143566,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141.1435661,4800,0,4800,-658.8564339,58.878535172,0,0,717.73496908,6,3
951288,42672.118259,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,4672.1182591,6000,0,6000,-1327.881741,107.58819725,0,0,1435.4699382,8,4
951300,21484.1129,13000,12000,1000,4000,0,0,0,4000,4000,0,4000,0,0,0,0,0,0,0,4484.1129004,6000,0,6000,-1515.8871,9.2997096869,0,0,1525.1868093,4,2
951330,38866.958192,20950,20950,0,9512,9512,9512,0,0,0,0,0,0,0,0,0,0,0,0,8404.9581924,8400,0,8400,4.9581924355,4.9581924355,0,0,0,7,4
951334,18613.982381,0,0,0,18590,18590,18590,0,0,0,0,0,0,0,0,0,0,0,0,23.982381432,0,0,0,23.982381432,23.982381432,0,0,0,3,2
951337,61760.315107,30400,30400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18828,12532.315107,12000,0,12000,532.31510683,47.083263718,101.4109703,383.82087281,0,9,5
951345,26024.542419,42000,36000,6000,-22000,0,0,0,-22000,0,0,0,0,-22000,0,22000,0,0,0,6024.5424194,6000,0,6000,24.542419366,24.542419366,0,0,0,5,3
951350,55946.113459,17900,16700,1200,7000,0,0,0,7000,4000,4000,0,0,0,0,0,3000,0,24900,6146.1134589,7200,0,7200,-1053.886541,22.715912545,0,0,1076.6024536,9,5
951367,79792.51369,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,25792.51369,27912.521027,0,27912.521027,-2120.007337,32.893360095,0,5024.4489937,7177.3496908,10,5
951368,51653.683149,43400,42400,1000,500,0,0,0,500,0,0,0,0,0,0,0,500,0,0,7753.6831488,10800,0,10800,-3046.316851,4.0567673674,0,0,3050.3736186,9,5
951390,18385.733476,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3385.7334761,4800,0,4800,-1414.266524,21.203414225,0,0,1435.4699382,3,2
951391,59966.26153,50362,49600,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9604.2615302,9600,0,9600,4.2615301623,4.2615301623,0,0,0,9,5
951397,2330.1351086,0,0,0,-20000,0,0,0,-20000,0,0,0,0,-20000,0,20000,0,0,12000,10330.135109,12650,100,12550,-2319.864891,88.361592138,0,103.84590821,2512.0723918,1,1
951400,58219.221695,15000,15000,0,4400,0,0,0,4400,2400,2300,100,0,0,0,0,2000,0,30000,8819.2216949,13200,0,13200,-4380.778305,105.0652517,0,0,4485.8435568,9,5
951401,59576.082186,24000,24000,0,2160,0,0,0,2160,0,0,0,0,0,0,0,2160,0,25000,8416.0821862,8400,0,8400,16.082186161,16.082186161,0,0,0,9,5
951404,26530.988703,0,0,0,22900,22900,22900,0,0,0,0,0,0,0,0,0,0,0,0,3630.9887027,3600,0,3600,30.988702722,30.988702722,0,0,0,5,3
951408,31290.988703,0,0,0,25860,25860,25860,0,0,0,0,0,0,0,0,0,0,0,0,5430.9887027,5400,0,5400,30.988702722,30.988702722,0,0,0,6,3
951409,50900.34819,14000,14000,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,15000,5000.3481897,5000,0,5000,0.3481897147,0.3481897147,0,0,0,9,5
951411,63330.988703,17000,17000,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,7330.9887027,7300,0,7300,30.988702722,30.988702722,0,0,0,9,5
951413,21242.966108,0,0,0,1950,0,0,0,1950,0,0,0,0,-250,0,250,2200,0,12000,7292.9661082,7200,0,7200,92.966108166,92.966108166,0,0,0,4,2
951435,39145.150873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,9145.1508734,9000,0,9000,145.1508734,145.1508734,0,0,0,7,4
951436,20191.43322,16600,16500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591.4332203,4200,0,4200,-608.5667797,1.5079439776,0,0,610.07472372,4,2
951439,73458.782635,0,0,0,41210,41210,41210,0,0,0,0,0,0,0,0,0,0,0,20000,12248.782635,10200,0,10200,2048.7826351,10.846045953,132.48399881,1905.4525904,0,10,5
951444,33410.303397,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5410.3033971,5400,0,5400,10.303397128,10.303397128,0,0,0,6,3
951450,41963.154754,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963.1547541,5400,0,5400,-2436.845246,93.170520104,0,0,2530.015766,8,4
951458,264598.00403,0,0,0,44200,44200,44200,0,0,0,0,0,0,0,0,0,0,0,155000,65398.004033,61000,0,61000,4398.0040327,2025.2601206,0,2372.7439121,0,10,5
951463,31544.326767,28000,26600,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3544.326767,6000,0,6000,-2455.673233,49.327164282,0,114.73223989,2619.7326371,6,3
951466,89814.056702,0,0,0,4000,0,0,0,4000,0,0,0,0,0,0,0,4000,0,60000,25814.056702,25700,0,25700,114.05670232,15.494351361,0,98.562350957,0,10,5
951469,111744.23873,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,21744.238734,18400,0,18400,3344.238734,911.98267181,0,3239.7079024,807.45184022,10,5
951473,56114.373156,5600,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,20514.373156,24000,0,24000,-3485.626844,154.94351361,0,665.83945709,4306.4098145,9,5
951486,4753.3690287,0,0,0,-9000,0,0,0,-9000,0,0,0,0,-12000,0,12000,3000,0,5000,8753.3690287,8400,0,8400,353.3690287,353.3690287,0,0,0,1,1
951488,90004.648305,0,0,0,3000,0,0,0,3000,0,0,0,0,0,0,0,3000,0,75000,12004.648305,12000,0,12000,4.6483054083,4.6483054083,0,0,0,10,5
951489,97007.490232,39800,39800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,7207.4902325,7200,0,7200,7.4902324619,7.4902324619,0,0,0,10,5
951493,57612.506147,51000,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6612.5061467,8400,0,8400,-1787.493853,6.8435693673,0,0,1794.3374227,9,5
951499,34830.988703,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830.9887027,4800,0,4800,30.988702722,30.988702722,0,0,0,7,4
951511,46621.089825,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,6621.0898246,6600,0,6600,21.089824605,21.089824605,0,0,0,8,4
951533,32015.090924,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,6015.0909237,6000,0,6000,15.090923721,15.090923721,0,0,0,6,3
951534,42856.197741,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,20000,14406.197741,14400,7200,7200,6.1977405444,6.1977405444,0,0,0,8,4
951557,7280,0,0,0,7280,7280,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
951565,89186.126171,0,0,0,2400,0,0,0,2400,0,0,0,0,0,0,0,2400,0,40000,46786.126171,46100,0,46100,686.12617096,329.40725804,126.07154494,230.64736798,0,10,5
951566,12483.924194,7500,7500,0,2400,0,0,0,2400,2400,0,2400,0,0,0,0,0,0,0,2583.9241939,3800,0,3800,-1216.075806,30.988702722,0,0,1247.0645088,2,1
951595,40646.485193,2800,2800,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,11846.485193,13800,0,13800,-1953.514807,109.9732289,0,0,2063.4880361,7,4
951597,102859.23233,68800,68800,0,10500,0,0,0,10500,0,0,0,0,10500,15000,4500,0,0,0,23559.232335,28400,15200,13200,-4840.767665,19.212995688,0,110.334,4970.3146609,10,5
951613,86850.469246,0,0,0,42250,42250,42250,0,0,0,0,0,0,0,0,0,0,0,15000,29600.469246,29800,6500,23300,-199.5307544,123.95481089,0,394.24940383,717.73496908,10,5
951620,16261.932562,6000,6000,0,5460,5460,5460,0,0,0,0,0,0,0,0,0,0,0,0,4801.9325623,4800,0,4800,1.9325623421,1.9325623421,0,0,0,3,2
951621,95430.343526,0,0,0,79800,79800,79800,0,0,0,0,0,0,0,0,0,0,0,500,15130.343526,15000,0,15000,130.34352648,46.483054083,0,83.860472394,0,10,5
951622,103863.35688,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,63457.709316,28705.647563,28500,10500,18000,205.64756262,81.861543071,123.78601955,0,0,10,5
951624,16200,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,8400,0,0,0,0,0,3,2
951627,174140.71243,0,0,0,30890,30890,30890,0,0,0,0,0,0,0,0,0,0,0,80000,63250.712434,35000,0,35000,28250.712434,1377.3226422,24017.60564,2855.7841512,0,10,5
951630,27004.736039,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004.7360385,6000,0,6000,4.7360385142,4.7360385142,0,0,0,5,3
951631,34130.788911,20000,20000,0,11600,10400,10400,0,1200,0,0,0,0,0,0,0,1200,0,0,2530.7889112,5400,0,5400,-2869.211089,1.7287875504,0,0,2870.9398763,7,4
951633,128430.9887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,8430.9887027,8400,0,8400,30.988702722,30.988702722,0,0,0,10,5
951645,71548.208232,20500,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,6048.2082325,6000,0,6000,48.208232477,48.208232477,0,0,0,10,5
951649,40479.549995,26000,26000,0,4800,0,0,0,4800,0,0,0,0,4800,4800,0,0,0,0,9679.5499952,9600,0,9600,79.549995207,79.549995207,0,0,0,7,4
951665,-182499.42,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,-200000,16300.579966,16200,0,16200,100.57996562,8.7766506586,0,91.803314961,0,1,1
951685,51958.655411,43800,43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8058.6554106,12000,0,12000,-3941.344589,6.1977405444,0,0,3947.5423299,9,5
951700,29422.707888,13000,13000,0,1800,0,0,0,1800,1800,0,1800,0,0,0,0,0,0,10000,4622.7078877,6000,0,6000,-1377.292112,4.3477032078,0,0,1381.6398155,6,3
951701,99824.790962,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24824.790962,24800,0,24800,24.790962178,24.790962178,0,0,0,10,5
951711,76888.785861,69370.34,62870.34,6500,1129.66,0,0,0,1129.66,1129.66,1129.66,0,0,0,0,0,0,0,0,6388.7858608,9600,1200,8400,-3211.214139,18.593221633,0,0,3229.8073609,10,5
951712,50383.123283,0,0,0,2400,0,0,0,2400,0,0,0,0,0,0,0,2400,0,38000,9983.1232835,11400,4200,7200,-1416.876717,18.593221633,0,0,1435.4699382,8,4
951714,27686.716681,14500,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,3186.716681,4800,0,4800,-1613.283319,1.6203613828,0,0,1614.9036804,5,3
951739,48612.084002,43053.535354,38353.54,4700,1846.4646465,0,0,0,1846.4646465,646.46464646,646.46464646,0,0,0,0,0,1200,0,0,3712.0840019,4959.133474,0,4959.133474,-1247.049472,8.9867237894,0,0,1256.0361959,8,4
951748,35801.82933,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801.8293304,4800,0,4800,1.8293304205,1.8293304205,0,0,0,7,4
951759,57091.037529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,17091.037529,19900,0,19900,-2808.962471,61.977405444,0,0,2870.9398763,9,5
951766,38900.447236,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,2000,17400.447236,17400.447236,3000,14400.447236,0,0,0,0,0,7,4
951773,68687.190434,35000,30000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33687.190434,33600,0,33600,87.190433918,30.988702722,0,2299.1235096,2242.9217784,9,5
951793,45883.663403,40300,40000,300,500,0,0,0,500,0,0,0,0,0,0,0,500,0,0,5083.663403,6000,0,6000,-916.336597,7.7471756805,0,0,924.08377269,8,4
951799,108788.01151,0,0,0,49350,49350,49350,0,0,0,0,0,0,0,0,0,0,0,44000,15438.011513,15200,0,15200,238.01151321,139.44916225,0,98.562350957,0,10,5
951811,54448.251144,25147.956631,25147.96,0,25532.043369,25480,25480,0,52.043369475,52.043369475,52.043369475,0,0,0,0,0,0,0,0,3768.2511439,4800,0,4800,-1031.748856,34.087572994,0,0,1065.8364291,9,5
951812,123469.94185,97000,92000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26469.941846,29600,0,29600,-3130.058154,149.13043677,0,58.279015692,3337.4676062,10,5
951814,41482.132349,0,0,0,33020,33020,33020,0,0,0,0,0,0,0,0,0,0,0,0,8462.132349,8400,3600,4800,62.132348958,62.132348958,0,0,0,8,4
951818,85028.634734,34700,34000,700,6800,0,0,0,6800,1800,1800,0,0,0,0,0,5000,0,28000,15528.634734,18000,0,18000,-2471.365266,38.735878403,0,1.9712470191,2512.0723918,10,5
951820,72639.491134,65500,55000,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7139.4911345,10250,0,10250,-3110.508866,29.581624212,0,0,3140.0904897,10,5
951822,34052.927456,2100,2100,0,4500,0,0,0,4500,4500,0,4500,0,0,0,0,0,0,20000,7452.9274557,10100,0,10100,-2647.072544,31.298589749,0,13.135,2691.5061341,7,4
951842,33500,3000,3000,0,6500,0,0,0,6500,0,0,0,0,0,0,0,6500,0,12000,12000,12000,0,12000,0,0,0,0,0,6,3
951847,60032.102028,15360,15360,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,0,30000,7472.1020276,12000,0,12000,-4527.897972,11.775707034,0,0,4539.6736794,9,5
951859,131166.93159,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,0,55000,43666.93159,33000,0,33000,10666.93159,154.94351361,0,10511.988077,0,10,5
951860,78141.454705,20262,19500,762,1800,0,0,0,1800,1800,0,1800,0,0,0,0,0,0,35000,21079.454705,23800,0,23800,-2720.545295,24.790962178,0,0,2745.3362567,10,5
951865,139386.62639,0,0,0,2400,0,0,0,2400,1200,0,1200,1200,0,0,0,0,0,100000,36986.626393,35200,5000,30200,1786.6263931,1786.6263931,0,0,0,10,5
951866,107726.8759,85500,85500,0,2500,0,0,0,2500,500,0,500,0,0,0,0,2000,0,14100,5626.8758972,8400,0,8400,-2773.124103,402.85313539,0,0,3175.9772382,10,5
951870,71600.253767,0,0,0,26520,26520,26520,0,0,0,0,0,0,0,0,0,0,0,28000,17080.253767,16600,0,16600,480.25376665,78.242823798,0,402.01094285,0,10,5
951875,57040.285314,40500,40500,0,6900,10400,10400,0,-3500,0,0,0,0,-3500,0,3500,0,0,0,9640.2853135,9600,0,9600,40.285313539,40.285313539,0,0,0,9,5
951877,37206.197741,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7206.1977405,7200,0,7200,6.1977405444,6.1977405444,0,0,0,7,4
951881,185698.76158,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,30698.761581,30400,18000,12400,298.76158118,298.76158118,0,0,0,10,5
951883,35718.32564,27000,26000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8718.32564,9600,0,9600,-881.67436,15.494351361,0,0,897.16871135,7,4
